MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.005359,   0.031346,   0.032066,   0.000000,   614.222046,   0.567391,   1.113431,   16.878801,   499.052307,   285.179016,   -194.668427,   0.475883,   549.316345,   484.600403
-0.005735,   0.030438,   0.030763,   0.000000,   605.928955,   0.567391,   1.113431,   15.923324,   499.573212,   266.964905,   -189.870392,   0.469938,   543.716309,   485.889618
-0.006096,   0.029424,   0.029360,   0.000000,   596.748779,   0.567391,   1.113431,   14.967846,   499.456482,   247.600433,   -184.308044,   0.463212,   537.592285,   486.845367
-0.006430,   0.028304,   0.027866,   0.000000,   586.624939,   0.567391,   1.113431,   14.012369,   498.646820,   227.032669,   -177.865829,   0.455598,   530.935181,   487.376923
-0.006725,   0.027085,   0.026296,   0.000000,   575.519714,   0.567391,   1.113431,   13.056892,   497.078217,   205.265656,   -170.420914,   0.446994,   523.753296,   487.376404
-0.006970,   0.025777,   0.024669,   0.000000,   563.423767,   0.567391,   1.113431,   12.101416,   494.681244,   182.375763,   -161.846268,   0.437310,   516.076782,   486.720612
-0.007152,   0.024393,   0.023006,   0.000000,   550.368958,   0.567391,   1.113431,   11.145939,   491.396912,   158.541519,   -152.009430,   0.426505,   507.956818,   485.266602
-0.007260,   0.022947,   0.021327,   0.000000,   536.437622,   0.567391,   1.113431,   10.190462,   487.161377,   134.065720,   -140.809723,   0.414591,   499.470032,   482.878601
-0.007287,   0.021458,   0.019652,   0.000000,   521.787109,   0.567391,   1.113431,   9.234985,   481.930298,   109.407768,   -128.203476,   0.401679,   490.722290,   479.445221
-0.007227,   0.019946,   0.018004,   0.000000,   506.659424,   0.567391,   1.113431,   8.279508,   475.703766,   85.162125,   -114.226624,   0.387996,   481.848389,   474.916016
-0.007081,   0.018432,   0.016399,   0.000000,   491.364716,   0.567391,   1.113431,   7.324031,   468.518585,   62.019245,   -99.039818,   0.373884,   472.996338,   469.325958
-0.006852,   0.016932,   0.014849,   0.000000,   476.237305,   0.567391,   1.113431,   6.368554,   460.449890,   40.672333,   -82.924339,   0.359773,   464.295288,   462.791290
-0.006546,   0.015460,   0.013358,   0.000000,   461.684265,   0.567391,   1.113431,   5.413077,   451.695160,   21.902979,   -66.279900,   0.346316,   455.844116,   455.493622
-0.006162,   0.014021,   0.011927,   0.000000,   448.227142,   0.567391,   1.113431,   4.457601,   442.662628,   6.706399,   -49.566589,   0.334608,   447.657288,   447.654022
-0.005683,   0.012629,   0.010557,   -6.076054,   436.660431,   0.567391,   1.113431,   3.502124,   434.088379,   -3.503990,   -33.647152,   0.326401,   439.729919,   439.635498
-0.005104,   0.011322,   0.009278,   -8.010517,   428.057922,   0.567391,   1.113431,   2.546647,   427.149841,   -7.102427,   -19.878759,   0.324022,   432.118866,   431.951752
-0.004505,   0.010149,   0.008131,   -5.195546,   422.384521,   0.567391,   1.113431,   1.591170,   422.157227,   -4.968252,   -9.855692,   0.327202,   425.006104,   424.934662
-0.008108,   0.015610,   0.014400,   -1.406661,   496.637177,   0.552450,   1.855719,   56.279121,   -1.380305,   496.610809,   -3.622945,   0.331918,   497.342010,   497.337555
-0.008672,   0.016805,   0.015668,   0.000000,   504.471375,   0.552448,   1.855719,   55.348808,   2.210114,   503.802887,   -18.323702,   0.334862,   503.702362,   503.697052
-0.009027,   0.018089,   0.017035,   0.000000,   516.445557,   0.552448,   1.855719,   54.418495,   13.972101,   513.750549,   -36.798916,   0.344309,   510.900391,   510.620239
-0.009219,   0.019396,   0.018449,   0.000000,   530.296326,   0.552450,   1.855719,   53.488178,   30.932665,   523.801636,   -56.949276,   0.356621,   518.509460,   517.211304
-0.009310,   0.020735,   0.019932,   0.000000,   544.901855,   0.552448,   1.855719,   52.557865,   51.249462,   532.766785,   -77.398407,   0.369793,   526.435669,   523.151428
-0.009318,   0.022116,   0.021500,   0.000000,   559.596802,   0.552449,   1.855719,   51.627552,   73.657478,   540.157837,   -97.191299,   0.382759,   534.553772,   528.314453
-0.009249,   0.023535,   0.023154,   0.000000,   573.948547,   0.552449,   1.855719,   50.697235,   97.192513,   545.901733,   -115.635139,   0.395004,   542.689575,   532.643860
